"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","StressPattern"
"790",3672,"unauthentic","Experiment_1_participant_6",5021,"Participant_6_61.TextGrid","N","N","Unaccented","Viktoria",277,0.7180195443,4,9,0.0397532899,"V","V",0.1452911987,"@U","V",0.1154984333,0,0,3.172585034,"NoGlottalStop",0,12.5344777466,0.1850444886,0.5329750557,0.1850444886,0.7180195443,0.1850444886,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",39.7532899,"No Pause","No Pause",2.83680339645705,"LowFreq","NA-unstressed"
"791",3673,"unauthentic","Experiment_1_participant_18",1657,"Participant_18_69.TextGrid","N","N","Accented","Yannick",285,1.0108048087,4,9,0.048405778,"{","V",0.1717985914,"O","V",0.1315627184,0.0408061017,0.3294086052,2.7013938189,"NoGlottalStop",0,8.9037961855,0.2202043694,0.7906004393,0.2202043694,1.0108048087,0.2202043694,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1053.82,889.01,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",48.405778,"Pause","Pause",1.48071709204872,"LowFreq","NA-unstressed"
"792",3674,"unauthentic","Experiment_1_participant_22",2219,"Participant_22_257.TextGrid","N","N","Accented","Lara",176,0.6760805762,4,9,0.0592628668,"V","V",0.0582680547,"O","V",0.115545214,0.0479768403,0.0286940826,1.6701681784,"NoGlottalStop",0,13.312022734,0.1175309215,0.5585496547,0.1175309215,0.6760805762,0.1175309215,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",59.2628668,"Pause","Pause",2.39496839404038,"LowFreq","NA-unstressed"
"793",3675,"unauthentic","Experiment_1_participant_10",159,"Participant_10_56.TextGrid","N","N","Accented","Yannick",271,0.8605578231,4,10,0.0472328012,"V","V",0.0547854697,"O","V",0.1077537377,0,0.0863801317,1.9412709751,"GlottalStop",0.1100151172,11.6203696384,0.2120333881,0.6485244351,0.2120333881,0.750542706,0.1020182709,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",47.2328012,"No Pause","Pause",2.06050574665082,"LowFreq","NA-unstressed"
"794",3676,"unauthentic","Experiment_1_participant_29",3411,"Participant_29_145.TextGrid","N","N","Unaccented","Mandy",52,1.5579251701,4,10,0.0555390002,"V","V",0.0708159342,"O","V",0.1360649007,0,0,4.326179114,"GlottalStop",0.7576373696,6.4187935288,0.883992304,0.6739328661,0.883992304,0.8002878005,0.1263549344,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",55.5390002,"No Pause","No Pause",2.08035769274439,"LowFreq","NA-unstressed"
"795",3677,"unauthentic","Experiment_1_participant_24",2518,"Participant_24_179.TextGrid","N","N","Accented","Simon",89,1.0305714286,4,9,0.0362588506,"V","V",0.1071655329,"o","V",0.1428228159,0.7350839002,0.229015873,3.1731393298,"NoGlottalStop",0,8.7330191295,0.1434243835,0.8871470451,0.1434243835,1.0305714286,0.1434243835,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",36.2588506,"Pause","Pause",1.26058126803153,"LowFreq","NA-unstressed"
"796",3678,"unauthentic","Experiment_1_participant_11",256,"Participant_11_215.TextGrid","N","N","Unaccented","Lara",130,0.7139447803,4,9,0.049142467,"V","V",0.0645131366,"O","V",0.0960122867,0.1413821892,0.058526961,4.5987360976,"NoGlottalStop",0,12.6060169482,0.1136556037,0.6002891766,0.1136556037,0.7139447803,0.1136556037,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",49.142467,"Pause","Pause",1.95705946351149,"LowFreq","NA-unstressed"
"797",3679,"unauthentic","Experiment_1_participant_2",3708,"Participant_2_37.TextGrid","N","N","Unaccented","Lara",250,0.7724449304,4,9,0.0460147843,"V","V",0.1147406671,"o","V",0.1113922426,0.3504327532,0,4.6551425617,"NoGlottalStop",0,11.6513160309,0.1607554514,0.611689479,0.1607554514,0.7724449304,0.1607554514,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",46.0147843,"Pause","No Pause",1.93334573124508,"LowFreq","NA-unstressed"
"798",3680,"unauthentic","Experiment_1_participant_27",3026,"Participant_27_127.TextGrid","N","N","Accented","Simon",32,0.8957001373,4,9,0.0442934683,"V","V",0.0618487469,"o","V",0.0876203446,0.0859587308,0.0676031816,2.1917597992,"NoGlottalStop",0,10.0480056045,0.1061422152,0.7895579222,0.1061422152,0.8957001373,0.1061422152,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",44.2934683,"Pause","Pause",1.82501750486527,"LowFreq","NA-unstressed"
"799",3681,"unauthentic","Experiment_1_participant_19",1722,"Participant_19_170.TextGrid","N","N","Unaccented","Lara",80,0.6844910975,3,7,0.035618971,"V","V",0.0973576637,"o","V",0.0720895175,0,0,3.8440816327,"NoGlottalStop",0,10.2265756647,0.1329766347,0.5515144628,0.0720895175,0.6844910975,0.1329766347,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",35.618971,"No Pause","No Pause",2.34126141428443,"LowFreq","NA-unstressed"
"800",3682,"unauthentic","Experiment_1_participant_25",2811,"Participant_25_77.TextGrid","N","N","Accented","Viktoria",294,0.6953116992,4,9,0.0476656877,"V","V",0.0555077809,"aU","V",0.1150220824,0.1048676453,0,3.4002723996,"NoGlottalStop",0,12.943835133,0.1031734686,0.5921382306,0.1031734686,0.6953116992,0.1031734686,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",47.6656877,"Pause","No Pause",2.64684676470589,"LowFreq","NA-unstressed"
"801",3683,"unauthentic","Experiment_1_participant_9",5612,"Participant_9_99.TextGrid","N","N","Accented","Mandy",318,0.5527293386,4,9,0.0390347499,"V","V",0.0437633819,"@","V",0.0615996343,0.0375705357,0,1.3257690147,"NoGlottalStop",0,16.2828338767,0.0827981318,0.4699312069,0.0827981318,0.5527293386,0.0827981318,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",39.0347499,"Pause","No Pause",3.01711682476237,"LowFreq","NA-unstressed"
"802",3684,"unauthentic","Experiment_1_participant_30",3880,"Participant_30_302.TextGrid","N","N","Accented","Viktoria",227,0.7766848073,4,9,0.0441253464,"V","V",0.1039488176,"O","V",0.1121357072,0.2209886621,0,3.5919644207,"NoGlottalStop",0,11.5877121786,0.148074164,0.6286106433,0.148074164,0.7766848073,0.148074164,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",44.1253464,"Pause","No Pause",2.50559274700335,"LowFreq","NA-unstressed"
"803",3685,"unauthentic","Experiment_1_participant_32",4207,"Participant_32_231.TextGrid","N","N","Accented","Simon",148,0.7793795666,4,10,0.076569245,"V","V",0.085498949,"O","V",0.1052200768,0,0,3.7287222222,"GlottalStop",0.0818196451,12.8307187255,0.2438878391,0.5354917276,0.2438878391,0.6975599215,0.162068194,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",76.569245,"No Pause","No Pause",2.4136954869998,"LowFreq","NA-unstressed"
"804",3686,"unauthentic","Experiment_1_participant_5",4675,"Participant_5_100.TextGrid","N","N","Accented","Mandy",3,0.8125831192,4,9,0.0471891426,"Q","V",0.1003023056,"O","V",0.1295517524,0.092436382,0.0469149137,1.8300826502,"NoGlottalStop",0,11.0757900178,0.1474914481,0.665091671,0.1474914481,0.8125831192,0.1474914481,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",47.1891426,"Pause","Pause",2.1856936349639,"LowFreq","NA-unstressed"
"805",3687,"unauthentic","Experiment_1_participant_26",2884,"Participant_26_19.TextGrid","N","N","Accented","Viktoria",101,0.9273114325,4,9,0.0512466496,"V","V",0.0975428287,"O","V",0.1208348794,0.1190788806,0.2172961883,2.3094717294,"NoGlottalStop",0,9.7054772372,0.1487894783,0.7785219542,0.1487894783,0.9273114325,0.1487894783,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",51.2466496,"Pause","Pause",1.73199781970884,"LowFreq","NA-unstressed"
"806",3688,"unauthentic","Experiment_1_participant_20",1887,"Participant_20_135.TextGrid","N","N","Accented","Viktoria",41,1.109958715,4,9,0.0538096066,"V","V",0.1439515837,"o","V",0.1723361426,0.2452218642,0.2792726049,2.7330748299,"NoGlottalStop",0,8.1084096901,0.1977611903,0.9121975247,0.1977611903,1.109958715,0.1977611903,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",53.8096066,"Pause","Pause",1.46355304883707,"LowFreq","NA-unstressed"
"807",3689,"unauthentic","Experiment_1_participant_8",5276,"Participant_8_155.TextGrid","N","N","Accented","Mandy",63,0.8611904762,4,9,0.0640013907,"A","V",0.0941123823,"O","V",0.0945170752,0.4702028219,0.1092144477,2.5947599621,"NoGlottalStop",0,10.4506497097,0.158113773,0.7030767031,0.158113773,0.8611904762,0.158113773,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",64.0013907,"Pause","Pause",1.5415684141984,"LowFreq","NA-unstressed"
"808",3690,"unauthentic","Experiment_1_participant_4",4534,"Participant_4_174.TextGrid","N","N","Accented","Viktoria",84,0.9511902962,4,9,0.0489539787,"V","V",0.1479066542,"@U","V",0.1453452452,0,0.259808516,2.1620181406,"NoGlottalStop",0,9.4618290743,0.1968606328,0.7543296634,0.1968606328,0.9511902962,0.1968606328,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",48.9539787,"No Pause","Pause",1.85012323665792,"LowFreq","NA-unstressed"
"809",3691,"unauthentic","Experiment_1_participant_28",3231,"Participant_28_15.TextGrid","N","N","Accented","Lara",57,0.9929112214,4,10,0.0509593239,"V","V",0.0974857709,"Q","V",0.1423202834,0,0.0893233339,2.1783427816,"GlottalStop",0.0883241805,10.0713938816,0.2367692752,0.7561419462,0.2367692752,0.9045870409,0.1484450947,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",50.9593239,"No Pause","Pause",1.8362582940514,"LowFreq","NA-unstressed"
"810",3692,"unauthentic","Experiment_1_participant_16",1284,"Participant_16_66.TextGrid","N","N","Unaccented","Lara",282,0.669864432,4,9,0.0573588421,"V","V",0.0530428717,"O","V",0.0712428666,0.0779168061,0,3.2120349009,"NoGlottalStop",0,13.4355543756,0.1104017138,0.5594627182,0.1104017138,0.669864432,0.1104017138,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",57.3588421,"Pause","No Pause",2.8019620825036,"LowFreq","NA-unstressed"
"811",3693,"unauthentic","Experiment_1_participant_3",4432,"Participant_3_29.TextGrid","N","N","Unaccented","Lara",212,0.7484149589,4,9,0.0620103733,"V","V",0.0994106007,"o","V",0.1277542309,0.1618875031,0,3.4042465471,"NoGlottalStop",0,12.0254143674,0.161420974,0.5869939849,0.161420974,0.7484149589,0.161420974,"n#V","un",4,16,1,"authentic",1,1,4,NA,"unstressed","transparent","word",1,1315.26,1129.05,19,"male","British English","no","Norfolk","Japanese - basic","no","English Language and English Language Teaching (Year 2)","Anglia Ruskin University","yes. for 1 year (with university)","yes","yes","yes","yes","unaccented","Experiment_1",1.38629436111989,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",62.0103733,"Pause","No Pause",2.64375681240446,"LowFreq","NA-unstressed"
"812",3694,"unavailable","Experiment_1_participant_5",4854,"Participant_5_93.TextGrid","N","N","Accented","Yannick",312,0.6263259691,5,10,0.0484936925,"V","V",0.0602239956,"@","V",0.0680548956,0,0,1.3015232421,"NoGlottalStop",0,15.9661270543,0.1087176881,0.517608281,0.1087176881,0.6263259691,0.1087176881,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",48.4936925,"No Pause","No Pause",3.07332198966038,"HighFreq","NA-unstressed"
"813",3695,"unavailable","Experiment_1_participant_29",3502,"Participant_29_281.TextGrid","N","N","Accented","Simon",203,0.8940320081,5,10,0.056487231,"V","V",0.1369187085,"@","V",0.120308868,0.1367961632,0.0501047086,2.1820642877,"NoGlottalStop",0,11.1852818575,0.1934059395,0.7006260686,0.1934059395,0.8940320081,0.1934059395,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","accented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",56.487231,"Pause","Pause",1.83312655935366,"HighFreq","NA-unstressed"
"814",3696,"unavailable","Experiment_1_participant_13",607,"Participant_13_173.TextGrid","N","N","Accented","Yannick",83,0.5709552154,5,9,0.0352473399,"V","V",0.0711147759,"@","V",0.0623574831,0.1266242397,0.1898863035,1.7374949963,"NoGlottalStop",0,15.7630576916,0.1063621158,0.4645930996,0.1063621158,0.5709552154,0.1063621158,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","accented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",35.2473399,"Pause","Pause",2.30216490321872,"HighFreq","NA-unstressed"
"815",3697,"unavailable","Experiment_1_participant_17",1470,"Participant_17_64.TextGrid","N","N","Unaccented","Mandy",280,0.7161073165,5,9,0.0469387827,"V","V",0.0917111601,"{","V",0.0527158637,0,0,3.7284648538,"GlottalStop",0.0618528987,12.5679486758,0.2005028415,0.515604475,0.2005028415,0.6542544178,0.1386499429,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",46.9387827,"No Pause","No Pause",2.41386209952531,"HighFreq","NA-unstressed"
"816",3698,"unavailable","Experiment_1_participant_2",3632,"Participant_2_210.TextGrid","N","N","Unaccented","Yannick",125,0.5833380403,5,9,0.0502860655,"V","V",0.0684489637,"@","V",0.0344286077,0,0,2.7808094694,"NoGlottalStop",0,15.4284469348,0.1187350292,0.4646030111,0.1187350292,0.5833380403,0.1187350292,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",50.2860655,"No Pause","No Pause",3.23646769008661,"HighFreq","NA-unstressed"
"817",3699,"unavailable","Experiment_1_participant_11",231,"Participant_11_174.TextGrid","N","N","Unaccented","Lara",84,0.7439617695,5,9,0.0593345981,"V","V",0.0669926212,"@","V",0.0550564336,0.247135987,0,4.4846067019,"NoGlottalStop",0,12.0973958199,0.1263272193,0.6176345502,0.1263272193,0.7439617695,0.1263272193,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",59.3345981,"Pause","No Pause",2.00686494897913,"HighFreq","NA-unstressed"
"818",3700,"unavailable","Experiment_1_participant_10",171,"Participant_10_71.TextGrid","N","N","Unaccented","Yannick",288,0.5682304785,5,9,0.0358363645,"V","V",0.0270819102,"@","V",0.059108064,0.1145967402,0,3.3416676241,"NoGlottalStop",0,15.8386435439,0.0629182747,0.5053122038,0.0629182747,0.5682304785,0.0629182747,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",35.8363645,"Pause","No Pause",2.69326606126004,"HighFreq","NA-unstressed"
"819",3701,"unavailable","Experiment_1_participant_22",2220,"Participant_22_258.TextGrid","N","N","Unaccented","Lara",177,0.6427165533,5,9,0.0442306502,"V","V",0.0580242079,"@","V",0.0673568978,0.0765714286,0,3.2710164914,"NoGlottalStop",0,14.0030623981,0.1022548581,0.5404616952,0.1022548581,0.6427165533,0.1022548581,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","unaccented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",44.2306502,"Pause","No Pause",2.75143828337838,"HighFreq","NA-unstressed"
"820",3702,"unavailable","Experiment_1_participant_9",5466,"Participant_9_154.TextGrid","N","N","Unaccented","Yannick",62,0.6763717141,5,9,0.0503611024,"V","V",0.1109655235,"@","V",0.0662458377,0,0,3.2353195663,"NoGlottalStop",0,13.3062926973,0.1613266259,0.5150450882,0.1613266259,0.6763717141,0.1613266259,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",50.3611024,"No Pause","No Pause",2.78179630035516,"HighFreq","NA-unstressed"
"821",3703,"unavailable","Experiment_1_participant_25",2773,"Participant_25_292.TextGrid","N","N","Unaccented","Lara",215,0.5892685688,4,8,0.0273990276,"V","V",0.0736342031,"O","V",0.0797888646,0.0782882376,0,2.5826817208,"NoGlottalStop",0,13.5761525794,0.1010332308,0.488235338,0.1010332308,0.5892685688,0.1010332308,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","unaccented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",27.3990276,"Pause","No Pause",3.48474995099752,"HighFreq","NA-unstressed"
"822",3704,"unavailable","Experiment_1_participant_19",1799,"Participant_19_292.TextGrid","N","N","Accented","Lara",215,0.8846903163,5,9,0.0510796181,"V","V",0.1089801082,"@","V",0.0655383975,0.4734861765,0.2105650038,2.5921682324,"NoGlottalStop",0,10.1730513313,0.1600597264,0.7246305899,0.1600597264,0.8846903163,0.1600597264,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",51.0796181,"Pause","Pause",1.54310972181637,"HighFreq","NA-unstressed"
"823",3705,"unavailable","Experiment_1_participant_23",2442,"Participant_23_58.TextGrid","N","N","Unaccented","Mandy",273,0.663519616,5,9,0.0596913942,"V","V",0.0802849521,"{","V",0.0609349649,0.0791086283,0,1.787999412,"NoGlottalStop",0,13.5640300347,0.1399763462,0.5235432698,0.1399763462,0.663519616,0.1399763462,"n#V","un",378,1615,133,"available",1,1,5,NA,"unstressed","transparent","word",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",5.93489419561959,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",1,"word",59.6913942,"Pause","No Pause",2.23713720102722,"HighFreq","NA-unstressed"
